inventory_id,pharmacy_id,medicine_id,quantity,status,updated_at
INV005458,PH0101,MED0488,95,AVAILABLE,2026-08-18 19:13:11
INV005459,PH0101,MED0354,0,OUT_OF_STOCK,2026-08-18 16:55:51
INV005460,PH0101,MED0006,0,OUT_OF_STOCK,2026-08-18 21:38:20
INV005461,PH0101,MED0366,289,AVAILABLE,2026-08-18 18:49:35
INV005462,PH0101,MED0206,391,AVAILABLE,2026-08-18 17:08:19
INV005463,PH0101,MED0149,326,AVAILABLE,2026-08-18 18:36:28
INV005464,PH0101,MED0492,100,AVAILABLE,2026-08-18 20:02:17
INV005465,PH0101,MED0387,397,AVAILABLE,2026-08-18 19:30:30
INV005466,PH0101,MED0364,366,AVAILABLE,2026-08-18 20:20:30
INV005467,PH0101,MED0503,370,AVAILABLE,2026-08-18 21:35:45
INV005468,PH0101,MED0116,0,OUT_OF_STOCK,2026-08-18 22:26:33
INV005469,PH0101,MED0179,12,LOW_STOCK,2026-08-18 18:08:43
INV005470,PH0101,MED0019,299,AVAILABLE,2026-08-18 22:12:24
INV005471,PH0101,MED0319,181,AVAILABLE,2026-08-18 20:04:57
INV005472,PH0101,MED0456,199,AVAILABLE,2026-08-18 18:00:01
INV005473,PH0101,MED0508,193,AVAILABLE,2026-08-18 19:14:37
INV005474,PH0101,MED0096,183,AVAILABLE,2026-08-18 19:19:21
INV005475,PH0101,MED0305,307,AVAILABLE,2026-08-18 17:04:28
INV005476,PH0101,MED0180,368,AVAILABLE,2026-08-18 17:33:33
INV005477,PH0101,MED0499,271,AVAILABLE,2026-08-18 17:40:44
INV005478,PH0102,MED0033,275,AVAILABLE,2026-08-18 09:49:59
INV005479,PH0102,MED0106,248,AVAILABLE,2026-08-18 09:15:22
INV005480,PH0102,MED0172,14,LOW_STOCK,2026-08-18 10:10:59
INV005481,PH0102,MED0357,10,LOW_STOCK,2026-08-18 10:06:45
INV005482,PH0102,MED0405,132,AVAILABLE,2026-08-18 11:02:27
INV005483,PH0102,MED0511,0,OUT_OF_STOCK,2026-08-18 07:58:55
INV005484,PH0102,MED0498,0,OUT_OF_STOCK,2026-08-18 06:43:43
INV005485,PH0102,MED0140,95,AVAILABLE,2026-08-18 11:30:26
INV005486,PH0102,MED0433,6,LOW_STOCK,2026-08-18 09:25:57
INV005487,PH0102,MED0117,58,AVAILABLE,2026-08-18 10:22:30
INV005488,PH0102,MED0160,268,AVAILABLE,2026-08-18 10:42:13
INV005489,PH0102,MED0496,347,AVAILABLE,2026-08-18 09:27:08
INV005490,PH0102,MED0030,180,AVAILABLE,2026-08-18 12:08:34
INV005491,PH0102,MED0520,0,OUT_OF_STOCK,2026-08-18 10:42:21
INV005492,PH0102,MED0250,344,AVAILABLE,2026-08-18 12:25:16
INV005493,PH0102,MED0063,233,AVAILABLE,2026-08-18 12:17:10
INV005494,PH0102,MED0144,348,AVAILABLE,2026-08-18 09:03:45
INV005495,PH0102,MED0040,58,AVAILABLE,2026-08-18 10:49:35
INV005496,PH0102,MED0333,8,LOW_STOCK,2026-08-18 06:35:08
INV005497,PH0102,MED0422,28,AVAILABLE,2026-08-18 09:00:42
INV005498,PH0102,MED0329,182,AVAILABLE,2026-08-18 08:57:40
INV005499,PH0102,MED0075,0,OUT_OF_STOCK,2026-08-18 07:56:11
INV005500,PH0102,MED0213,388,AVAILABLE,2026-08-18 11:03:13
INV005501,PH0102,MED0003,124,AVAILABLE,2026-08-18 08:45:38
INV005502,PH0102,MED0186,289,AVAILABLE,2026-08-18 10:20:39
INV005503,PH0102,MED0198,173,AVAILABLE,2026-08-18 09:24:32
INV005504,PH0102,MED0410,368,AVAILABLE,2026-08-18 10:21:59
INV005505,PH0102,MED0480,205,AVAILABLE,2026-08-18 09:43:43
INV005506,PH0102,MED0479,343,AVAILABLE,2026-08-18 08:46:20
INV005507,PH0102,MED0395,154,AVAILABLE,2026-08-18 10:51:39
INV005508,PH0102,MED0491,13,LOW_STOCK,2026-08-18 12:03:27
INV005509,PH0102,MED0437,309,AVAILABLE,2026-08-18 10:31:26
INV005510,PH0102,MED0124,148,AVAILABLE,2026-08-18 09:34:47
INV005511,PH0102,MED0029,141,AVAILABLE,2026-08-18 09:48:47
INV005512,PH0102,MED0476,92,AVAILABLE,2026-08-18 11:06:40
INV005513,PH0102,MED0449,253,AVAILABLE,2026-08-18 09:46:42
INV005514,PH0102,MED0451,57,AVAILABLE,2026-08-18 07:43:55
INV005515,PH0102,MED0194,0,OUT_OF_STOCK,2026-08-18 09:09:18
INV005516,PH0102,MED0256,285,AVAILABLE,2026-08-18 09:37:48
INV005517,PH0102,MED0238,323,AVAILABLE,2026-08-18 07:13:18
INV005518,PH0102,MED0432,5,LOW_STOCK,2026-08-18 08:03:42
INV005519,PH0102,MED0399,0,OUT_OF_STOCK,2026-08-18 07:46:15
INV005520,PH0102,MED0131,0,OUT_OF_STOCK,2026-08-18 12:22:15
INV005521,PH0103,MED0030,398,AVAILABLE,2026-08-19 21:23:26
INV005522,PH0103,MED0062,184,AVAILABLE,2026-08-19 18:46:02
INV005523,PH0103,MED0023,185,AVAILABLE,2026-08-19 17:41:39
INV005524,PH0103,MED0090,134,AVAILABLE,2026-08-19 20:24:25
INV005525,PH0103,MED0007,168,AVAILABLE,2026-08-19 19:37:05
INV005526,PH0103,MED0195,398,AVAILABLE,2026-08-19 16:51:07
INV005527,PH0103,MED0479,88,AVAILABLE,2026-08-19 20:56:23
INV005528,PH0103,MED0409,48,AVAILABLE,2026-08-19 17:25:18
INV005529,PH0103,MED0138,192,AVAILABLE,2026-08-19 20:39:00
INV005530,PH0103,MED0263,119,AVAILABLE,2026-08-19 16:48:35
INV005531,PH0103,MED0517,261,AVAILABLE,2026-08-19 20:11:16
INV005532,PH0103,MED0503,319,AVAILABLE,2026-08-19 18:02:50
INV005533,PH0103,MED0048,222,AVAILABLE,2026-08-19 16:05:07
INV005534,PH0103,MED0142,115,AVAILABLE,2026-08-19 17:41:20
INV005535,PH0103,MED0123,226,AVAILABLE,2026-08-19 16:34:23
INV005536,PH0103,MED0091,306,AVAILABLE,2026-08-19 19:08:16
INV005537,PH0103,MED0021,17,LOW_STOCK,2026-08-19 18:09:38
INV005538,PH0103,MED0362,379,AVAILABLE,2026-08-19 17:20:59
INV005539,PH0103,MED0449,14,LOW_STOCK,2026-08-19 20:35:06
INV005540,PH0103,MED0375,260,AVAILABLE,2026-08-19 19:20:11
INV005541,PH0103,MED0257,283,AVAILABLE,2026-08-19 17:43:19
INV005542,PH0103,MED0488,14,LOW_STOCK,2026-08-19 21:54:25
INV005543,PH0103,MED0057,311,AVAILABLE,2026-08-19 16:05:45
INV005544,PH0103,MED0156,186,AVAILABLE,2026-08-19 16:29:27
INV005545,PH0103,MED0308,2,LOW_STOCK,2026-08-19 17:57:13
INV005546,PH0103,MED0432,206,AVAILABLE,2026-08-19 18:05:59
INV005547,PH0103,MED0290,91,AVAILABLE,2026-08-19 18:28:01
INV005548,PH0103,MED0373,332,AVAILABLE,2026-08-19 16:42:08
INV005549,PH0103,MED0064,399,AVAILABLE,2026-08-19 21:54:26
INV005550,PH0103,MED0116,246,AVAILABLE,2026-08-19 18:23:51
INV005551,PH0103,MED0397,373,AVAILABLE,2026-08-19 16:22:23
INV005552,PH0103,MED0008,95,AVAILABLE,2026-08-19 19:22:43
INV005553,PH0103,MED0190,168,AVAILABLE,2026-08-19 19:45:20
INV005554,PH0103,MED0342,338,AVAILABLE,2026-08-19 20:14:41
INV005555,PH0103,MED0406,199,AVAILABLE,2026-08-19 19:31:06
INV005556,PH0103,MED0309,254,AVAILABLE,2026-08-19 19:25:05
INV005557,PH0103,MED0032,302,AVAILABLE,2026-08-19 17:01:46
INV005558,PH0103,MED0047,246,AVAILABLE,2026-08-19 21:04:58
INV005559,PH0103,MED0330,0,OUT_OF_STOCK,2026-08-19 21:31:37
INV005560,PH0103,MED0295,303,AVAILABLE,2026-08-19 19:18:30
INV005561,PH0103,MED0388,279,AVAILABLE,2026-08-19 18:02:34
INV005562,PH0103,MED0256,273,AVAILABLE,2026-08-19 20:05:40
INV005563,PH0103,MED0056,122,AVAILABLE,2026-08-19 17:55:35
INV005564,PH0103,MED0114,206,AVAILABLE,2026-08-19 20:53:44
INV005565,PH0103,MED0438,336,AVAILABLE,2026-08-19 18:18:38
INV005566,PH0103,MED0202,287,AVAILABLE,2026-08-19 20:46:08
INV005567,PH0103,MED0281,209,AVAILABLE,2026-08-19 21:52:16
INV005568,PH0103,MED0129,377,AVAILABLE,2026-08-19 16:13:41
INV005569,PH0103,MED0448,117,AVAILABLE,2026-08-19 16:57:29
INV005570,PH0103,MED0236,232,AVAILABLE,2026-08-19 19:22:47
INV005571,PH0103,MED0073,85,AVAILABLE,2026-08-19 18:51:43
INV005572,PH0103,MED0025,300,AVAILABLE,2026-08-19 20:36:59
INV005573,PH0103,MED0241,34,AVAILABLE,2026-08-19 17:06:10
INV005574,PH0103,MED0199,286,AVAILABLE,2026-08-19 16:26:57
INV005575,PH0103,MED0012,311,AVAILABLE,2026-08-19 16:48:21
INV005576,PH0103,MED0192,99,AVAILABLE,2026-08-19 21:24:02
INV005577,PH0103,MED0117,6,LOW_STOCK,2026-08-19 20:12:34
INV005578,PH0103,MED0159,72,AVAILABLE,2026-08-19 19:11:38
INV005579,PH0103,MED0038,238,AVAILABLE,2026-08-19 17:56:22
INV005580,PH0104,MED0018,290,AVAILABLE,2026-08-20 02:59:32
INV005581,PH0104,MED0033,228,AVAILABLE,2026-08-20 01:52:06
INV005582,PH0104,MED0412,276,AVAILABLE,2026-08-20 03:59:56
INV005583,PH0104,MED0173,17,LOW_STOCK,2026-08-19 23:39:03
INV005584,PH0104,MED0083,102,AVAILABLE,2026-08-20 04:01:49
INV005585,PH0104,MED0373,192,AVAILABLE,2026-08-20 01:13:26
INV005586,PH0104,MED0030,224,AVAILABLE,2026-08-20 02:22:31
INV005587,PH0104,MED0362,199,AVAILABLE,2026-08-20 01:50:21
INV005588,PH0104,MED0113,144,AVAILABLE,2026-08-20 00:48:50
INV005589,PH0104,MED0015,187,AVAILABLE,2026-08-20 03:28:49
INV005590,PH0104,MED0350,0,OUT_OF_STOCK,2026-08-20 00:45:13
INV005591,PH0104,MED0020,246,AVAILABLE,2026-08-20 02:20:08
INV005592,PH0104,MED0295,201,AVAILABLE,2026-08-19 23:21:39
INV005593,PH0104,MED0490,111,AVAILABLE,2026-08-20 03:15:17
INV005594,PH0104,MED0201,292,AVAILABLE,2026-08-20 01:19:05
INV005595,PH0104,MED0420,300,AVAILABLE,2026-08-20 04:50:09
INV005596,PH0104,MED0108,183,AVAILABLE,2026-08-20 00:23:19
INV005597,PH0104,MED0055,97,AVAILABLE,2026-08-20 03:57:24
INV005598,PH0104,MED0353,169,AVAILABLE,2026-08-20 00:41:15
INV005599,PH0104,MED0309,342,AVAILABLE,2026-08-20 04:19:49
INV005600,PH0104,MED0237,98,AVAILABLE,2026-08-20 03:29:43
INV005601,PH0104,MED0022,166,AVAILABLE,2026-08-20 04:42:37
INV005602,PH0104,MED0063,259,AVAILABLE,2026-08-20 00:48:47
INV005603,PH0104,MED0520,0,OUT_OF_STOCK,2026-08-20 03:45:21
INV005604,PH0104,MED0085,27,AVAILABLE,2026-08-20 02:05:10
INV005605,PH0104,MED0285,368,AVAILABLE,2026-08-20 00:17:28
INV005606,PH0104,MED0257,345,AVAILABLE,2026-08-20 03:01:25
INV005607,PH0104,MED0284,243,AVAILABLE,2026-08-20 04:41:17
INV005608,PH0104,MED0290,28,AVAILABLE,2026-08-20 00:59:47
INV005609,PH0104,MED0494,355,AVAILABLE,2026-08-20 03:05:11
INV005610,PH0104,MED0410,179,AVAILABLE,2026-08-20 03:12:35
INV005611,PH0104,MED0016,348,AVAILABLE,2026-08-20 01:54:06
INV005612,PH0104,MED0007,340,AVAILABLE,2026-08-20 02:21:31
INV005613,PH0104,MED0133,312,AVAILABLE,2026-08-20 01:29:10
INV005614,PH0104,MED0482,353,AVAILABLE,2026-08-20 02:55:03
INV005615,PH0104,MED0411,177,AVAILABLE,2026-08-20 01:28:52
INV005616,PH0104,MED0234,352,AVAILABLE,2026-08-20 03:08:04
INV005617,PH0104,MED0039,352,AVAILABLE,2026-08-20 00:16:40
INV005618,PH0104,MED0419,367,AVAILABLE,2026-08-20 03:52:21
INV005619,PH0104,MED0380,128,AVAILABLE,2026-08-20 01:50:58
INV005620,PH0104,MED0258,269,AVAILABLE,2026-08-20 04:23:00
INV005621,PH0104,MED0019,205,AVAILABLE,2026-08-20 03:16:22
INV005622,PH0104,MED0372,400,AVAILABLE,2026-08-20 04:38:25
INV005623,PH0104,MED0453,393,AVAILABLE,2026-08-20 03:53:54
INV005624,PH0104,MED0378,171,AVAILABLE,2026-08-19 23:59:49
INV005625,PH0104,MED0452,0,OUT_OF_STOCK,2026-08-20 01:20:33
INV005626,PH0104,MED0060,333,AVAILABLE,2026-08-20 01:26:24
INV005627,PH0104,MED0513,225,AVAILABLE,2026-08-20 01:00:36
INV005628,PH0104,MED0163,38,AVAILABLE,2026-08-20 00:36:06
INV005629,PH0104,MED0354,153,AVAILABLE,2026-08-20 03:04:56
INV005630,PH0104,MED0507,383,AVAILABLE,2026-08-20 01:55:53
INV005631,PH0105,MED0358,390,AVAILABLE,2026-08-18 15:41:06
INV005632,PH0105,MED0116,14,LOW_STOCK,2026-08-18 16:00:39
INV005633,PH0105,MED0276,181,AVAILABLE,2026-08-18 18:21:32
INV005634,PH0105,MED0128,314,AVAILABLE,2026-08-18 16:43:37
INV005635,PH0105,MED0507,46,AVAILABLE,2026-08-18 15:35:53
INV005636,PH0105,MED0221,249,AVAILABLE,2026-08-18 17:43:16
INV005637,PH0105,MED0246,27,AVAILABLE,2026-08-18 13:16:16
INV005638,PH0105,MED0442,79,AVAILABLE,2026-08-18 13:39:38
INV005639,PH0105,MED0471,18,LOW_STOCK,2026-08-18 18:22:11
INV005640,PH0105,MED0303,0,OUT_OF_STOCK,2026-08-18 15:13:32
INV005641,PH0105,MED0029,328,AVAILABLE,2026-08-18 18:20:03
INV005642,PH0105,MED0494,69,AVAILABLE,2026-08-18 16:47:48
INV005643,PH0105,MED0157,149,AVAILABLE,2026-08-18 17:01:57
INV005644,PH0105,MED0156,0,OUT_OF_STOCK,2026-08-18 18:03:54
INV005645,PH0105,MED0064,77,AVAILABLE,2026-08-18 18:03:25
INV005646,PH0105,MED0046,235,AVAILABLE,2026-08-18 18:20:16
INV005647,PH0105,MED0222,323,AVAILABLE,2026-08-18 15:58:56
INV005648,PH0105,MED0248,102,AVAILABLE,2026-08-18 14:15:57
INV005649,PH0105,MED0209,16,LOW_STOCK,2026-08-18 14:14:06
INV005650,PH0105,MED0369,16,LOW_STOCK,2026-08-18 17:18:18
INV005651,PH0105,MED0394,50,AVAILABLE,2026-08-18 15:12:02
INV005652,PH0105,MED0287,15,LOW_STOCK,2026-08-18 18:16:02
INV005653,PH0105,MED0021,3,LOW_STOCK,2026-08-18 14:26:06
INV005654,PH0105,MED0103,68,AVAILABLE,2026-08-18 13:23:19
INV005655,PH0105,MED0042,162,AVAILABLE,2026-08-18 17:57:03
INV005656,PH0105,MED0197,9,LOW_STOCK,2026-08-18 13:58:48
INV005657,PH0105,MED0202,249,AVAILABLE,2026-08-18 18:27:37
INV005658,PH0105,MED0257,38,AVAILABLE,2026-08-18 13:53:48
INV005659,PH0105,MED0238,73,AVAILABLE,2026-08-18 16:45:57
INV005660,PH0105,MED0393,165,AVAILABLE,2026-08-18 13:10:28
INV005661,PH0105,MED0428,276,AVAILABLE,2026-08-18 14:32:48
INV005662,PH0105,MED0049,232,AVAILABLE,2026-08-18 14:33:16
INV005663,PH0105,MED0086,208,AVAILABLE,2026-08-18 17:26:38
INV005664,PH0105,MED0285,313,AVAILABLE,2026-08-18 14:11:48
INV005665,PH0105,MED0378,132,AVAILABLE,2026-08-18 13:23:37
INV005666,PH0105,MED0305,9,LOW_STOCK,2026-08-18 15:24:58
INV005667,PH0105,MED0181,239,AVAILABLE,2026-08-18 18:10:32
INV005668,PH0105,MED0227,300,AVAILABLE,2026-08-18 14:08:16
INV005669,PH0105,MED0389,324,AVAILABLE,2026-08-18 16:37:57
INV005670,PH0105,MED0251,104,AVAILABLE,2026-08-18 17:06:39
INV005671,PH0105,MED0229,263,AVAILABLE,2026-08-18 14:57:54
INV005672,PH0105,MED0018,268,AVAILABLE,2026-08-18 17:17:52
INV005673,PH0105,MED0449,179,AVAILABLE,2026-08-18 16:21:59
INV005674,PH0105,MED0261,1,LOW_STOCK,2026-08-18 14:12:19
INV005675,PH0105,MED0041,83,AVAILABLE,2026-08-18 17:50:37
INV005676,PH0105,MED0461,99,AVAILABLE,2026-08-18 17:01:57
INV005677,PH0105,MED0075,64,AVAILABLE,2026-08-18 15:38:38
INV005678,PH0105,MED0129,240,AVAILABLE,2026-08-18 14:39:59
INV005679,PH0105,MED0007,126,AVAILABLE,2026-08-18 15:47:08
INV005680,PH0105,MED0360,12,LOW_STOCK,2026-08-18 16:55:03
INV005681,PH0105,MED0397,12,LOW_STOCK,2026-08-18 17:20:48
INV005682,PH0105,MED0220,341,AVAILABLE,2026-08-18 16:48:49
INV005683,PH0105,MED0500,266,AVAILABLE,2026-08-18 16:57:00
INV005684,PH0105,MED0015,297,AVAILABLE,2026-08-18 15:57:57
INV005685,PH0105,MED0066,160,AVAILABLE,2026-08-18 15:06:08
INV005686,PH0105,MED0444,0,OUT_OF_STOCK,2026-08-18 18:54:22
INV005687,PH0106,MED0384,56,AVAILABLE,2026-08-20 03:44:08
INV005688,PH0106,MED0094,177,AVAILABLE,2026-08-20 04:26:52
INV005689,PH0106,MED0187,356,AVAILABLE,2026-08-20 00:56:01
INV005690,PH0106,MED0077,73,AVAILABLE,2026-08-20 00:14:37
INV005691,PH0106,MED0500,228,AVAILABLE,2026-08-20 01:49:27
INV005692,PH0106,MED0046,144,AVAILABLE,2026-08-20 03:42:56
INV005693,PH0106,MED0279,249,AVAILABLE,2026-08-20 01:57:38
INV005694,PH0106,MED0399,244,AVAILABLE,2026-08-20 02:53:42
INV005695,PH0106,MED0181,191,AVAILABLE,2026-08-19 23:10:28
INV005696,PH0106,MED0329,83,AVAILABLE,2026-08-20 01:09:35
INV005697,PH0106,MED0180,18,LOW_STOCK,2026-08-19 22:49:35
INV005698,PH0106,MED0161,254,AVAILABLE,2026-08-20 00:07:41
INV005699,PH0106,MED0214,97,AVAILABLE,2026-08-19 22:47:23
INV005700,PH0106,MED0189,330,AVAILABLE,2026-08-20 00:58:48
INV005701,PH0106,MED0222,123,AVAILABLE,2026-08-20 02:08:28
INV005702,PH0106,MED0185,273,AVAILABLE,2026-08-20 03:42:06
INV005703,PH0106,MED0209,392,AVAILABLE,2026-08-20 00:08:31
INV005704,PH0106,MED0335,278,AVAILABLE,2026-08-20 03:04:47
INV005705,PH0106,MED0026,22,AVAILABLE,2026-08-19 23:11:04
INV005706,PH0106,MED0298,227,AVAILABLE,2026-08-20 00:44:55
INV005707,PH0106,MED0273,350,AVAILABLE,2026-08-20 01:38:06
INV005708,PH0106,MED0510,0,OUT_OF_STOCK,2026-08-20 04:11:23
INV005709,PH0106,MED0479,385,AVAILABLE,2026-08-20 00:22:34
INV005710,PH0106,MED0347,74,AVAILABLE,2026-08-20 01:44:29
INV005711,PH0106,MED0484,0,OUT_OF_STOCK,2026-08-20 02:49:45
INV005712,PH0106,MED0486,303,AVAILABLE,2026-08-20 00:33:36
INV005713,PH0106,MED0033,122,AVAILABLE,2026-08-20 04:01:57
INV005714,PH0106,MED0021,360,AVAILABLE,2026-08-19 22:59:42
INV005715,PH0106,MED0044,4,LOW_STOCK,2026-08-20 02:15:19
INV005716,PH0106,MED0193,25,AVAILABLE,2026-08-20 03:41:54
INV005717,PH0106,MED0134,295,AVAILABLE,2026-08-20 04:17:37
INV005718,PH0106,MED0056,325,AVAILABLE,2026-08-20 03:18:40
INV005719,PH0106,MED0028,374,AVAILABLE,2026-08-20 00:13:04
INV005720,PH0106,MED0227,207,AVAILABLE,2026-08-19 22:54:48
INV005721,PH0106,MED0005,201,AVAILABLE,2026-08-20 02:59:14
INV005722,PH0106,MED0083,143,AVAILABLE,2026-08-20 01:15:48
INV005723,PH0106,MED0019,68,AVAILABLE,2026-08-20 02:29:12
INV005724,PH0106,MED0411,64,AVAILABLE,2026-08-19 23:28:55
INV005725,PH0106,MED0244,63,AVAILABLE,2026-08-20 04:30:52
INV005726,PH0106,MED0116,238,AVAILABLE,2026-08-20 04:34:11
INV005727,PH0106,MED0394,113,AVAILABLE,2026-08-20 03:13:46
INV005728,PH0106,MED0127,50,AVAILABLE,2026-08-20 02:54:19
INV005729,PH0106,MED0093,92,AVAILABLE,2026-08-20 02:10:52
INV005730,PH0106,MED0372,0,OUT_OF_STOCK,2026-08-20 03:46:56
INV005731,PH0106,MED0043,5,LOW_STOCK,2026-08-20 03:46:33
INV005732,PH0106,MED0253,192,AVAILABLE,2026-08-20 04:00:54
INV005733,PH0106,MED0099,5,LOW_STOCK,2026-08-19 23:25:50
INV005734,PH0106,MED0053,348,AVAILABLE,2026-08-20 04:02:52
INV005735,PH0106,MED0254,0,OUT_OF_STOCK,2026-08-20 04:23:05
INV005736,PH0106,MED0131,53,AVAILABLE,2026-08-20 04:16:53
INV005737,PH0106,MED0012,59,AVAILABLE,2026-08-20 02:42:18
INV005738,PH0106,MED0137,334,AVAILABLE,2026-08-19 23:18:12
INV005739,PH0106,MED0041,353,AVAILABLE,2026-08-20 04:32:15
INV005740,PH0107,MED0410,334,AVAILABLE,2026-08-17 22:25:17
INV005741,PH0107,MED0029,308,AVAILABLE,2026-08-17 21:44:03
INV005742,PH0107,MED0007,201,AVAILABLE,2026-08-18 02:37:24
INV005743,PH0107,MED0438,14,LOW_STOCK,2026-08-17 22:07:49
INV005744,PH0107,MED0019,293,AVAILABLE,2026-08-18 02:26:26
INV005745,PH0107,MED0039,220,AVAILABLE,2026-08-18 00:23:03
INV005746,PH0107,MED0467,4,LOW_STOCK,2026-08-18 01:58:54
INV005747,PH0107,MED0177,135,AVAILABLE,2026-08-18 00:54:03
INV005748,PH0107,MED0358,289,AVAILABLE,2026-08-17 23:36:42
INV005749,PH0107,MED0381,7,LOW_STOCK,2026-08-18 00:15:21
INV005750,PH0107,MED0354,25,AVAILABLE,2026-08-18 00:06:38
INV005751,PH0107,MED0514,0,OUT_OF_STOCK,2026-08-18 03:24:53
INV005752,PH0107,MED0348,13,LOW_STOCK,2026-08-18 02:39:53
INV005753,PH0107,MED0192,6,LOW_STOCK,2026-08-17 21:49:03
INV005754,PH0107,MED0402,17,LOW_STOCK,2026-08-17 22:46:30
INV005755,PH0107,MED0104,0,OUT_OF_STOCK,2026-08-18 00:35:11
INV005756,PH0107,MED0443,291,AVAILABLE,2026-08-18 00:01:51
INV005757,PH0107,MED0297,106,AVAILABLE,2026-08-18 00:57:22
INV005758,PH0107,MED0152,6,LOW_STOCK,2026-08-18 02:48:40
INV005759,PH0107,MED0141,126,AVAILABLE,2026-08-18 02:41:22
INV005760,PH0107,MED0033,363,AVAILABLE,2026-08-17 23:39:11
INV005761,PH0107,MED0003,0,OUT_OF_STOCK,2026-08-18 03:30:15
INV005762,PH0107,MED0008,363,AVAILABLE,2026-08-17 22:36:22
INV005763,PH0107,MED0046,370,AVAILABLE,2026-08-17 22:01:22
INV005764,PH0107,MED0380,12,LOW_STOCK,2026-08-18 01:58:38
INV005765,PH0107,MED0199,13,LOW_STOCK,2026-08-17 23:00:09
INV005766,PH0107,MED0384,157,AVAILABLE,2026-08-18 01:00:00
INV005767,PH0107,MED0060,263,AVAILABLE,2026-08-17 22:50:35
INV005768,PH0107,MED0237,9,LOW_STOCK,2026-08-17 23:12:21
INV005769,PH0107,MED0398,230,AVAILABLE,2026-08-17 21:48:19
INV005770,PH0107,MED0437,0,OUT_OF_STOCK,2026-08-17 22:40:24
INV005771,PH0107,MED0047,346,AVAILABLE,2026-08-17 23:49:47
INV005772,PH0107,MED0222,163,AVAILABLE,2026-08-17 22:44:15
INV005773,PH0107,MED0257,144,AVAILABLE,2026-08-18 00:29:21
INV005774,PH0107,MED0145,26,AVAILABLE,2026-08-17 22:28:48
INV005775,PH0107,MED0441,2,LOW_STOCK,2026-08-18 00:01:29
INV005776,PH0107,MED0053,116,AVAILABLE,2026-08-18 03:02:01
INV005777,PH0107,MED0385,0,OUT_OF_STOCK,2026-08-17 22:27:15
INV005778,PH0107,MED0463,205,AVAILABLE,2026-08-17 21:46:44
INV005779,PH0107,MED0464,21,AVAILABLE,2026-08-18 02:01:50
INV005780,PH0107,MED0151,76,AVAILABLE,2026-08-17 22:53:24
INV005781,PH0107,MED0038,235,AVAILABLE,2026-08-18 00:14:35
INV005782,PH0107,MED0105,79,AVAILABLE,2026-08-18 03:26:04
INV005783,PH0107,MED0174,0,OUT_OF_STOCK,2026-08-17 22:24:26
INV005784,PH0107,MED0262,126,AVAILABLE,2026-08-18 01:45:57
INV005785,PH0107,MED0157,242,AVAILABLE,2026-08-18 02:43:44
INV005786,PH0107,MED0117,216,AVAILABLE,2026-08-18 03:23:59
INV005787,PH0107,MED0176,0,OUT_OF_STOCK,2026-08-18 01:24:02
INV005788,PH0107,MED0483,217,AVAILABLE,2026-08-18 01:20:08
INV005789,PH0107,MED0331,0,OUT_OF_STOCK,2026-08-18 01:27:08
INV005790,PH0107,MED0287,301,AVAILABLE,2026-08-17 22:00:23
INV005791,PH0108,MED0365,23,AVAILABLE,2026-08-21 07:23:17
INV005792,PH0108,MED0009,249,AVAILABLE,2026-08-21 07:02:40
INV005793,PH0108,MED0132,171,AVAILABLE,2026-08-21 05:52:20
INV005794,PH0108,MED0131,148,AVAILABLE,2026-08-21 07:29:38
INV005795,PH0108,MED0378,329,AVAILABLE,2026-08-21 03:46:33
INV005796,PH0108,MED0431,34,AVAILABLE,2026-08-21 04:26:47
INV005797,PH0108,MED0173,383,AVAILABLE,2026-08-21 07:42:05
INV005798,PH0108,MED0126,190,AVAILABLE,2026-08-21 05:17:33
INV005799,PH0108,MED0387,139,AVAILABLE,2026-08-21 03:56:41
INV005800,PH0108,MED0221,233,AVAILABLE,2026-08-21 01:47:04
INV005801,PH0108,MED0016,208,AVAILABLE,2026-08-21 07:14:56
INV005802,PH0108,MED0025,0,OUT_OF_STOCK,2026-08-21 06:40:42
INV005803,PH0108,MED0040,353,AVAILABLE,2026-08-21 02:05:58
INV005804,PH0108,MED0218,115,AVAILABLE,2026-08-21 02:56:00
INV005805,PH0108,MED0024,13,LOW_STOCK,2026-08-21 04:53:50
INV005806,PH0108,MED0235,223,AVAILABLE,2026-08-21 05:17:08
INV005807,PH0108,MED0047,31,AVAILABLE,2026-08-21 06:45:35
INV005808,PH0108,MED0181,118,AVAILABLE,2026-08-21 05:34:23
INV005809,PH0108,MED0119,247,AVAILABLE,2026-08-21 06:02:44
INV005810,PH0108,MED0317,316,AVAILABLE,2026-08-21 07:30:28
INV005811,PH0108,MED0248,275,AVAILABLE,2026-08-21 05:44:53
INV005812,PH0108,MED0309,385,AVAILABLE,2026-08-21 04:47:42
INV005813,PH0108,MED0104,336,AVAILABLE,2026-08-21 02:41:19
INV005814,PH0108,MED0327,366,AVAILABLE,2026-08-21 03:09:37
INV005815,PH0108,MED0038,82,AVAILABLE,2026-08-21 05:52:32
INV005816,PH0108,MED0144,287,AVAILABLE,2026-08-21 04:01:27
INV005817,PH0108,MED0508,288,AVAILABLE,2026-08-21 04:12:08
INV005818,PH0108,MED0390,225,AVAILABLE,2026-08-21 02:52:37
INV005819,PH0108,MED0453,147,AVAILABLE,2026-08-21 07:10:45
INV005820,PH0108,MED0133,0,OUT_OF_STOCK,2026-08-21 02:01:42
