history_id,pharmacy_id,medicine_id,quantity,recorded_at
HIST018641,PH0112,MED0063,126,2025-12-26 14:00:00
HIST018642,PH0112,MED0063,140,2026-01-23 14:00:00
HIST018643,PH0112,MED0063,131,2026-02-23 14:00:00
HIST018644,PH0112,MED0063,145,2026-03-26 14:00:00
HIST018645,PH0112,MED0063,146,2026-04-24 14:00:00
HIST018646,PH0112,MED0063,148,2026-05-23 14:00:00
HIST018647,PH0112,MED0063,87,2026-06-23 14:00:00
HIST018648,PH0112,MED0063,92,2026-07-26 14:00:00
HIST018649,PH0112,MED0335,44,2025-11-25 14:00:00
HIST018650,PH0112,MED0335,39,2025-12-27 14:00:00
HIST018651,PH0112,MED0335,41,2026-01-27 14:00:00
HIST018652,PH0112,MED0335,40,2026-02-23 14:00:00
HIST018653,PH0112,MED0335,45,2026-03-24 14:00:00
HIST018654,PH0112,MED0335,45,2026-04-26 14:00:00
HIST018655,PH0112,MED0335,38,2026-05-24 14:00:00
HIST018656,PH0112,MED0335,42,2026-06-26 14:00:00
HIST018657,PH0112,MED0335,45,2026-07-24 14:00:00
HIST018658,PH0113,MED0056,15,2025-11-24 14:00:00
HIST018659,PH0113,MED0056,108,2025-12-27 14:00:00
HIST018660,PH0113,MED0056,0,2026-01-23 14:00:00
HIST018661,PH0113,MED0056,0,2026-02-25 14:00:00
HIST018662,PH0113,MED0056,0,2026-03-25 14:00:00
HIST018663,PH0113,MED0056,0,2026-04-25 14:00:00
HIST018664,PH0113,MED0056,118,2026-05-24 14:00:00
HIST018665,PH0113,MED0056,19,2026-06-24 14:00:00
HIST018666,PH0113,MED0056,0,2026-07-25 14:00:00
HIST018667,PH0113,MED0216,72,2025-11-25 14:00:00
HIST018668,PH0113,MED0216,87,2025-12-24 14:00:00
HIST018669,PH0113,MED0216,75,2026-01-23 14:00:00
HIST018670,PH0113,MED0216,82,2026-02-25 14:00:00
HIST018671,PH0113,MED0216,81,2026-03-26 14:00:00
HIST018672,PH0113,MED0216,83,2026-04-25 14:00:00
HIST018673,PH0113,MED0216,74,2026-05-27 14:00:00
HIST018674,PH0113,MED0216,73,2026-06-25 14:00:00
HIST018675,PH0113,MED0216,79,2026-07-25 14:00:00
HIST018676,PH0113,MED0410,206,2025-11-27 14:00:00
HIST018677,PH0113,MED0410,225,2025-12-25 14:00:00
HIST018678,PH0113,MED0410,229,2026-01-25 14:00:00
HIST018679,PH0113,MED0410,202,2026-02-22 14:00:00
HIST018680,PH0113,MED0410,204,2026-03-24 14:00:00
HIST018681,PH0113,MED0410,203,2026-04-26 14:00:00
HIST018682,PH0113,MED0410,212,2026-05-24 14:00:00
HIST018683,PH0113,MED0410,222,2026-06-24 14:00:00
HIST018684,PH0113,MED0410,204,2026-07-23 14:00:00
HIST018685,PH0113,MED0180,120,2025-11-28 14:00:00
HIST018686,PH0113,MED0180,108,2025-12-24 14:00:00
HIST018687,PH0113,MED0180,103,2026-01-26 14:00:00
HIST018688,PH0113,MED0180,98,2026-02-22 14:00:00
HIST018689,PH0113,MED0180,198,2026-03-26 14:00:00
HIST018690,PH0113,MED0180,203,2026-04-27 14:00:00
HIST018691,PH0113,MED0180,170,2026-05-24 14:00:00
HIST018692,PH0113,MED0180,208,2026-06-25 14:00:00
HIST018693,PH0113,MED0180,188,2026-07-24 14:00:00
HIST018694,PH0113,MED0281,100,2025-11-28 14:00:00
HIST018695,PH0113,MED0281,122,2025-12-27 14:00:00
HIST018696,PH0113,MED0281,125,2026-01-24 14:00:00
HIST018697,PH0113,MED0281,124,2026-02-23 14:00:00
HIST018698,PH0113,MED0281,106,2026-03-26 14:00:00
HIST018699,PH0113,MED0281,96,2026-04-25 14:00:00
HIST018700,PH0113,MED0281,124,2026-05-25 14:00:00
HIST018701,PH0113,MED0281,73,2026-06-22 14:00:00
HIST018702,PH0113,MED0281,74,2026-07-25 14:00:00
HIST018703,PH0113,MED0035,158,2025-11-24 14:00:00
HIST018704,PH0113,MED0035,149,2025-12-27 14:00:00
HIST018705,PH0113,MED0035,145,2026-01-27 14:00:00
HIST018706,PH0113,MED0035,157,2026-02-26 14:00:00
HIST018707,PH0113,MED0035,145,2026-03-26 14:00:00
HIST018708,PH0113,MED0035,155,2026-04-25 14:00:00
HIST018709,PH0113,MED0035,143,2026-05-23 14:00:00
HIST018710,PH0113,MED0035,157,2026-06-26 14:00:00
HIST018711,PH0113,MED0035,136,2026-07-22 14:00:00
HIST018712,PH0113,MED0039,219,2025-11-28 14:00:00
HIST018713,PH0113,MED0039,224,2025-12-28 14:00:00
HIST018714,PH0113,MED0039,247,2026-01-25 14:00:00
HIST018715,PH0113,MED0039,227,2026-02-24 14:00:00
HIST018716,PH0113,MED0039,232,2026-03-24 14:00:00
HIST018717,PH0113,MED0039,233,2026-04-24 14:00:00
HIST018718,PH0113,MED0039,239,2026-05-24 14:00:00
HIST018719,PH0113,MED0039,220,2026-06-23 14:00:00
HIST018720,PH0113,MED0039,223,2026-07-25 14:00:00
HIST018721,PH0113,MED0436,154,2025-11-28 14:00:00
HIST018722,PH0113,MED0436,153,2025-12-24 14:00:00
HIST018723,PH0113,MED0436,163,2026-01-25 14:00:00
HIST018724,PH0113,MED0436,160,2026-02-24 14:00:00
HIST018725,PH0113,MED0436,148,2026-03-28 14:00:00
HIST018726,PH0113,MED0436,144,2026-04-25 14:00:00
HIST018727,PH0113,MED0436,139,2026-05-24 14:00:00
HIST018728,PH0113,MED0436,150,2026-06-25 14:00:00
HIST018729,PH0113,MED0436,145,2026-07-22 14:00:00
HIST018730,PH0113,MED0322,93,2025-11-25 14:00:00
HIST018731,PH0113,MED0322,85,2025-12-28 14:00:00
HIST018732,PH0113,MED0322,85,2026-01-27 14:00:00
HIST018733,PH0113,MED0322,82,2026-02-23 14:00:00
HIST018734,PH0113,MED0322,81,2026-03-26 14:00:00
HIST018735,PH0113,MED0322,105,2026-04-25 14:00:00
HIST018736,PH0113,MED0322,83,2026-05-27 14:00:00
HIST018737,PH0113,MED0322,67,2026-06-26 14:00:00
HIST018738,PH0113,MED0322,60,2026-07-24 14:00:00
HIST018739,PH0113,MED0007,120,2025-11-24 14:00:00
HIST018740,PH0113,MED0007,107,2025-12-26 14:00:00
HIST018741,PH0113,MED0007,116,2026-01-27 14:00:00
HIST018742,PH0113,MED0007,115,2026-02-22 14:00:00
HIST018743,PH0113,MED0007,111,2026-03-27 14:00:00
HIST018744,PH0113,MED0007,115,2026-04-23 14:00:00
HIST018745,PH0113,MED0007,108,2026-05-26 14:00:00
HIST018746,PH0113,MED0007,120,2026-06-26 14:00:00
HIST018747,PH0113,MED0007,119,2026-07-25 14:00:00
HIST018748,PH0113,MED0025,216,2025-11-26 14:00:00
HIST018749,PH0113,MED0025,208,2025-12-25 14:00:00
HIST018750,PH0113,MED0025,215,2026-01-24 14:00:00
HIST018751,PH0113,MED0025,223,2026-02-25 14:00:00
HIST018752,PH0113,MED0025,197,2026-03-25 14:00:00
HIST018753,PH0113,MED0025,235,2026-04-24 14:00:00
HIST018754,PH0113,MED0025,230,2026-05-26 14:00:00
HIST018755,PH0113,MED0025,233,2026-06-22 14:00:00
HIST018756,PH0113,MED0025,198,2026-07-26 14:00:00
HIST018757,PH0113,MED0174,164,2025-11-27 14:00:00
HIST018758,PH0113,MED0174,177,2025-12-25 14:00:00
HIST018759,PH0113,MED0174,169,2026-01-24 14:00:00
HIST018760,PH0113,MED0174,159,2026-02-22 14:00:00
HIST018761,PH0113,MED0174,162,2026-03-28 14:00:00
HIST018762,PH0113,MED0174,179,2026-04-26 14:00:00
HIST018763,PH0113,MED0174,188,2026-05-23 14:00:00
HIST018764,PH0113,MED0174,187,2026-06-25 14:00:00
HIST018765,PH0113,MED0174,185,2026-07-25 14:00:00
HIST018766,PH0113,MED0359,18,2025-11-25 14:00:00
HIST018767,PH0113,MED0359,22,2025-12-26 14:00:00
HIST018768,PH0113,MED0359,18,2026-01-26 14:00:00
HIST018769,PH0113,MED0359,17,2026-02-26 14:00:00
HIST018770,PH0113,MED0359,37,2026-03-28 14:00:00
HIST018771,PH0113,MED0359,41,2026-04-23 14:00:00
HIST018772,PH0113,MED0359,39,2026-05-24 14:00:00
HIST018773,PH0113,MED0359,41,2026-06-25 14:00:00
HIST018774,PH0113,MED0359,35,2026-07-25 14:00:00
HIST018775,PH0113,MED0049,154,2025-11-27 14:00:00
HIST018776,PH0113,MED0049,140,2025-12-26 14:00:00
HIST018777,PH0113,MED0049,143,2026-01-23 14:00:00
HIST018778,PH0113,MED0049,135,2026-02-23 14:00:00
HIST018779,PH0113,MED0049,140,2026-03-27 14:00:00
HIST018780,PH0113,MED0049,154,2026-04-25 14:00:00
HIST018781,PH0113,MED0049,154,2026-05-25 14:00:00
HIST018782,PH0113,MED0049,153,2026-06-25 14:00:00
HIST018783,PH0113,MED0049,158,2026-07-23 14:00:00
HIST018784,PH0113,MED0223,251,2025-11-28 14:00:00
HIST018785,PH0113,MED0223,219,2025-12-24 14:00:00
HIST018786,PH0113,MED0223,234,2026-01-26 14:00:00
HIST018787,PH0113,MED0223,240,2026-02-24 14:00:00
HIST018788,PH0113,MED0223,226,2026-03-28 14:00:00
HIST018789,PH0113,MED0223,246,2026-04-25 14:00:00
HIST018790,PH0113,MED0223,243,2026-05-24 14:00:00
HIST018791,PH0113,MED0223,263,2026-06-26 14:00:00
HIST018792,PH0113,MED0223,259,2026-07-25 14:00:00
HIST018793,PH0113,MED0064,71,2025-11-24 14:00:00
HIST018794,PH0113,MED0064,55,2025-12-25 14:00:00
HIST018795,PH0113,MED0064,70,2026-01-26 14:00:00
HIST018796,PH0113,MED0064,56,2026-02-23 14:00:00
HIST018797,PH0113,MED0064,69,2026-03-25 14:00:00
HIST018798,PH0113,MED0064,59,2026-04-25 14:00:00
HIST018799,PH0113,MED0064,71,2026-05-25 14:00:00
HIST018800,PH0113,MED0064,42,2026-06-23 14:00:00
HIST018801,PH0113,MED0064,47,2026-07-22 14:00:00
HIST018802,PH0114,MED0202,218,2025-11-26 14:00:00
HIST018803,PH0114,MED0202,214,2025-12-28 14:00:00
HIST018804,PH0114,MED0202,186,2026-01-24 14:00:00
HIST018805,PH0114,MED0202,197,2026-02-24 14:00:00
HIST018806,PH0114,MED0202,188,2026-03-28 14:00:00
HIST018807,PH0114,MED0202,189,2026-04-25 14:00:00
HIST018808,PH0114,MED0202,183,2026-05-25 14:00:00
HIST018809,PH0114,MED0202,199,2026-06-26 14:00:00
HIST018810,PH0114,MED0202,199,2026-07-24 14:00:00
HIST018811,PH0114,MED0446,238,2025-11-27 14:00:00
HIST018812,PH0114,MED0446,254,2025-12-28 14:00:00
HIST018813,PH0114,MED0446,226,2026-01-27 14:00:00
HIST018814,PH0114,MED0446,233,2026-02-22 14:00:00
HIST018815,PH0114,MED0446,236,2026-03-24 14:00:00
HIST018816,PH0114,MED0446,242,2026-04-27 14:00:00
HIST018817,PH0114,MED0446,220,2026-05-25 14:00:00
HIST018818,PH0114,MED0446,229,2026-06-23 14:00:00
HIST018819,PH0114,MED0446,249,2026-07-25 14:00:00
HIST018820,PH0114,MED0018,71,2025-11-27 14:00:00
HIST018821,PH0114,MED0018,59,2025-12-27 14:00:00
HIST018822,PH0114,MED0018,71,2026-01-26 14:00:00
HIST018823,PH0114,MED0018,67,2026-02-23 14:00:00
HIST018824,PH0114,MED0018,68,2026-03-28 14:00:00
HIST018825,PH0114,MED0018,64,2026-04-26 14:00:00
HIST018826,PH0114,MED0018,60,2026-05-25 14:00:00
HIST018827,PH0114,MED0018,59,2026-06-23 14:00:00
HIST018828,PH0114,MED0018,63,2026-07-22 14:00:00
HIST018829,PH0114,MED0290,156,2025-11-27 14:00:00
HIST018830,PH0114,MED0290,181,2025-12-26 14:00:00
HIST018831,PH0114,MED0290,150,2026-01-24 14:00:00
HIST018832,PH0114,MED0290,162,2026-02-26 14:00:00
HIST018833,PH0114,MED0290,150,2026-03-27 14:00:00
HIST018834,PH0114,MED0290,150,2026-04-25 14:00:00
HIST018835,PH0114,MED0290,157,2026-05-23 14:00:00
HIST018836,PH0114,MED0290,175,2026-06-22 14:00:00
HIST018837,PH0114,MED0290,182,2026-07-23 14:00:00
HIST018838,PH0114,MED0333,50,2025-11-26 14:00:00
HIST018839,PH0114,MED0333,44,2025-12-24 14:00:00
HIST018840,PH0114,MED0333,49,2026-01-23 14:00:00
HIST018841,PH0114,MED0333,45,2026-02-26 14:00:00
HIST018842,PH0114,MED0333,49,2026-03-25 14:00:00
HIST018843,PH0114,MED0333,45,2026-04-24 14:00:00
HIST018844,PH0114,MED0333,50,2026-05-27 14:00:00
HIST018845,PH0114,MED0333,44,2026-06-22 14:00:00
HIST018846,PH0114,MED0333,47,2026-07-24 14:00:00
HIST018847,PH0114,MED0271,151,2025-11-26 14:00:00
HIST018848,PH0114,MED0271,131,2025-12-28 14:00:00
HIST018849,PH0114,MED0271,134,2026-01-26 14:00:00
HIST018850,PH0114,MED0271,145,2026-02-23 14:00:00
HIST018851,PH0114,MED0271,151,2026-03-24 14:00:00
HIST018852,PH0114,MED0271,134,2026-04-25 14:00:00
HIST018853,PH0114,MED0271,148,2026-05-24 14:00:00
HIST018854,PH0114,MED0271,142,2026-06-23 14:00:00
HIST018855,PH0114,MED0271,142,2026-07-25 14:00:00
HIST018856,PH0114,MED0162,156,2025-11-24 14:00:00
HIST018857,PH0114,MED0162,119,2025-12-28 14:00:00
HIST018858,PH0114,MED0162,100,2026-01-25 14:00:00
HIST018859,PH0114,MED0162,86,2026-02-24 14:00:00
HIST018860,PH0114,MED0162,64,2026-03-24 14:00:00
HIST018861,PH0114,MED0162,49,2026-04-23 14:00:00
HIST018862,PH0114,MED0162,40,2026-05-26 14:00:00
HIST018863,PH0114,MED0162,33,2026-06-24 14:00:00
HIST018864,PH0114,MED0162,27,2026-07-24 14:00:00
HIST018865,PH0114,MED0450,172,2025-11-24 14:00:00
HIST018866,PH0114,MED0450,162,2025-12-26 14:00:00
HIST018867,PH0114,MED0450,159,2026-01-24 14:00:00
HIST018868,PH0114,MED0450,153,2026-02-24 14:00:00
HIST018869,PH0114,MED0450,154,2026-03-28 14:00:00
HIST018870,PH0114,MED0450,159,2026-04-26 14:00:00
HIST018871,PH0114,MED0450,168,2026-05-24 14:00:00
HIST018872,PH0114,MED0450,157,2026-06-23 14:00:00
HIST018873,PH0114,MED0450,160,2026-07-24 14:00:00
HIST018874,PH0114,MED0387,36,2025-11-26 14:00:00
HIST018875,PH0114,MED0387,36,2025-12-25 14:00:00
HIST018876,PH0114,MED0387,39,2026-01-23 14:00:00
HIST018877,PH0114,MED0387,38,2026-02-23 14:00:00
HIST018878,PH0114,MED0387,33,2026-03-25 14:00:00
HIST018879,PH0114,MED0387,35,2026-04-25 14:00:00
HIST018880,PH0114,MED0387,39,2026-05-23 14:00:00
HIST018881,PH0114,MED0387,32,2026-06-22 14:00:00
HIST018882,PH0114,MED0387,37,2026-07-24 14:00:00
HIST018883,PH0114,MED0050,140,2025-11-27 14:00:00
HIST018884,PH0114,MED0050,127,2025-12-25 14:00:00
HIST018885,PH0114,MED0050,135,2026-01-27 14:00:00
HIST018886,PH0114,MED0050,133,2026-02-23 14:00:00
HIST018887,PH0114,MED0050,121,2026-03-25 14:00:00
HIST018888,PH0114,MED0050,132,2026-04-27 14:00:00
HIST018889,PH0114,MED0050,139,2026-05-26 14:00:00
HIST018890,PH0114,MED0050,130,2026-06-22 14:00:00
HIST018891,PH0114,MED0050,131,2026-07-26 14:00:00
HIST018892,PH0114,MED0037,187,2025-11-25 14:00:00
HIST018893,PH0114,MED0037,203,2025-12-28 14:00:00
HIST018894,PH0114,MED0037,179,2026-01-23 14:00:00
HIST018895,PH0114,MED0037,190,2026-02-24 14:00:00
HIST018896,PH0114,MED0037,201,2026-03-26 14:00:00
HIST018897,PH0114,MED0037,198,2026-04-23 14:00:00
HIST018898,PH0114,MED0037,204,2026-05-25 14:00:00
HIST018899,PH0114,MED0037,178,2026-06-22 14:00:00
HIST018900,PH0114,MED0037,184,2026-07-22 14:00:00
HIST018901,PH0114,MED0039,75,2025-11-26 14:00:00
HIST018902,PH0114,MED0039,65,2025-12-25 14:00:00
HIST018903,PH0114,MED0039,76,2026-01-23 14:00:00
HIST018904,PH0114,MED0039,64,2026-02-22 14:00:00
HIST018905,PH0114,MED0039,72,2026-03-24 14:00:00
HIST018906,PH0114,MED0039,68,2026-04-25 14:00:00
HIST018907,PH0114,MED0039,76,2026-05-24 14:00:00
HIST018908,PH0114,MED0039,75,2026-06-24 14:00:00
HIST018909,PH0114,MED0039,69,2026-07-22 14:00:00
HIST018910,PH0114,MED0309,160,2025-11-28 14:00:00
HIST018911,PH0114,MED0309,148,2025-12-27 14:00:00
HIST018912,PH0114,MED0309,143,2026-01-24 14:00:00
HIST018913,PH0114,MED0309,165,2026-02-22 14:00:00
HIST018914,PH0114,MED0309,158,2026-03-27 14:00:00
HIST018915,PH0114,MED0309,157,2026-04-27 14:00:00
HIST018916,PH0114,MED0309,143,2026-05-23 14:00:00
HIST018917,PH0114,MED0309,173,2026-06-23 14:00:00
HIST018918,PH0114,MED0309,153,2026-07-26 14:00:00
HIST018919,PH0114,MED0229,72,2025-11-24 14:00:00
HIST018920,PH0114,MED0229,84,2025-12-25 14:00:00
HIST018921,PH0114,MED0229,71,2026-01-26 14:00:00
HIST018922,PH0114,MED0229,83,2026-02-22 14:00:00
HIST018923,PH0114,MED0229,84,2026-03-26 14:00:00
HIST018924,PH0114,MED0229,75,2026-04-26 14:00:00
HIST018925,PH0114,MED0229,76,2026-05-25 14:00:00
HIST018926,PH0114,MED0229,72,2026-06-25 14:00:00
HIST018927,PH0114,MED0229,85,2026-07-26 14:00:00
HIST018928,PH0114,MED0106,58,2025-11-27 14:00:00
HIST018929,PH0114,MED0106,53,2025-12-26 14:00:00
HIST018930,PH0114,MED0106,48,2026-01-25 14:00:00
HIST018931,PH0114,MED0106,52,2026-02-23 14:00:00
HIST018932,PH0114,MED0106,51,2026-03-28 14:00:00
HIST018933,PH0114,MED0106,49,2026-04-26 14:00:00
HIST018934,PH0114,MED0106,55,2026-05-27 14:00:00
HIST018935,PH0114,MED0106,58,2026-06-24 14:00:00
HIST018936,PH0114,MED0106,52,2026-07-24 14:00:00
HIST018937,PH0114,MED0134,47,2025-11-28 14:00:00
HIST018938,PH0114,MED0134,52,2025-12-24 14:00:00
HIST018939,PH0114,MED0134,55,2026-01-26 14:00:00
HIST018940,PH0114,MED0134,48,2026-02-22 14:00:00
HIST018941,PH0114,MED0134,56,2026-03-25 14:00:00
HIST018942,PH0114,MED0134,54,2026-04-23 14:00:00
HIST018943,PH0114,MED0134,51,2026-05-26 14:00:00
HIST018944,PH0114,MED0134,51,2026-06-23 14:00:00
HIST018945,PH0114,MED0134,50,2026-07-22 14:00:00
HIST018946,PH0115,MED0075,154,2025-11-28 14:00:00
HIST018947,PH0115,MED0075,150,2025-12-25 14:00:00
HIST018948,PH0115,MED0075,176,2026-01-25 14:00:00
HIST018949,PH0115,MED0075,163,2026-02-25 14:00:00
HIST018950,PH0115,MED0075,171,2026-03-26 14:00:00
HIST018951,PH0115,MED0075,177,2026-04-24 14:00:00
HIST018952,PH0115,MED0075,164,2026-05-27 14:00:00
HIST018953,PH0115,MED0075,164,2026-06-24 14:00:00
HIST018954,PH0115,MED0075,168,2026-07-25 14:00:00
HIST018955,PH0115,MED0169,49,2025-11-24 14:00:00
HIST018956,PH0115,MED0169,47,2025-12-28 14:00:00
HIST018957,PH0115,MED0169,53,2026-01-25 14:00:00
HIST018958,PH0115,MED0169,51,2026-02-22 14:00:00
HIST018959,PH0115,MED0169,52,2026-03-26 14:00:00
HIST018960,PH0115,MED0169,47,2026-04-27 14:00:00
HIST018961,PH0115,MED0169,46,2026-05-23 14:00:00
HIST018962,PH0115,MED0169,48,2026-06-26 14:00:00
HIST018963,PH0115,MED0169,45,2026-07-23 14:00:00
HIST018964,PH0115,MED0307,52,2025-11-25 14:00:00
HIST018965,PH0115,MED0307,59,2025-12-28 14:00:00
HIST018966,PH0115,MED0307,53,2026-01-25 14:00:00
HIST018967,PH0115,MED0307,55,2026-02-23 14:00:00
HIST018968,PH0115,MED0307,57,2026-03-24 14:00:00
HIST018969,PH0115,MED0307,59,2026-04-26 14:00:00
HIST018970,PH0115,MED0307,54,2026-05-24 14:00:00
HIST018971,PH0115,MED0307,59,2026-06-23 14:00:00
HIST018972,PH0115,MED0307,58,2026-07-23 14:00:00
HIST018973,PH0115,MED0326,169,2025-11-25 14:00:00
HIST018974,PH0115,MED0326,149,2025-12-25 14:00:00
HIST018975,PH0115,MED0326,162,2026-01-23 14:00:00
HIST018976,PH0115,MED0326,147,2026-02-23 14:00:00
HIST018977,PH0115,MED0326,148,2026-03-27 14:00:00
HIST018978,PH0115,MED0326,145,2026-04-24 14:00:00
HIST018979,PH0115,MED0326,155,2026-05-26 14:00:00
HIST018980,PH0115,MED0326,156,2026-06-26 14:00:00
HIST018981,PH0115,MED0326,169,2026-07-26 14:00:00
HIST018982,PH0115,MED0455,117,2025-11-26 14:00:00
HIST018983,PH0115,MED0455,88,2025-12-24 14:00:00
HIST018984,PH0115,MED0455,69,2026-01-27 14:00:00
HIST018985,PH0115,MED0455,55,2026-02-24 14:00:00
HIST018986,PH0115,MED0455,39,2026-03-26 14:00:00
HIST018987,PH0115,MED0455,26,2026-04-24 14:00:00
HIST018988,PH0115,MED0455,19,2026-05-26 14:00:00
HIST018989,PH0115,MED0455,15,2026-06-22 14:00:00
HIST018990,PH0115,MED0455,13,2026-07-26 14:00:00
HIST018991,PH0115,MED0204,193,2025-11-28 14:00:00
HIST018992,PH0115,MED0204,200,2025-12-25 14:00:00
HIST018993,PH0115,MED0204,214,2026-01-26 14:00:00
HIST018994,PH0115,MED0204,203,2026-02-26 14:00:00
HIST018995,PH0115,MED0204,207,2026-03-28 14:00:00
HIST018996,PH0115,MED0204,198,2026-04-26 14:00:00
HIST018997,PH0115,MED0204,194,2026-05-23 14:00:00
HIST018998,PH0115,MED0204,141,2026-06-22 14:00:00
HIST018999,PH0115,MED0204,135,2026-07-25 14:00:00
HIST019000,PH0115,MED0064,102,2025-11-28 14:00:00
HIST019001,PH0115,MED0064,110,2025-12-26 14:00:00
HIST019002,PH0115,MED0064,92,2026-01-26 14:00:00
HIST019003,PH0115,MED0064,115,2026-02-26 14:00:00
HIST019004,PH0115,MED0064,107,2026-03-26 14:00:00
HIST019005,PH0115,MED0064,92,2026-04-27 14:00:00
HIST019006,PH0115,MED0064,87,2026-05-23 14:00:00
HIST019007,PH0115,MED0064,62,2026-06-26 14:00:00
HIST019008,PH0115,MED0064,63,2026-07-24 14:00:00
HIST019009,PH0115,MED0397,197,2025-11-28 14:00:00
HIST019010,PH0115,MED0397,220,2025-12-27 14:00:00
HIST019011,PH0115,MED0397,225,2026-01-27 14:00:00
HIST019012,PH0115,MED0397,215,2026-02-23 14:00:00
HIST019013,PH0115,MED0397,228,2026-03-28 14:00:00
HIST019014,PH0115,MED0397,220,2026-04-27 14:00:00
HIST019015,PH0115,MED0397,212,2026-05-23 14:00:00
HIST019016,PH0115,MED0397,223,2026-06-22 14:00:00
HIST019017,PH0115,MED0397,232,2026-07-24 14:00:00
HIST019018,PH0115,MED0194,75,2025-11-27 14:00:00
HIST019019,PH0115,MED0194,78,2025-12-24 14:00:00
HIST019020,PH0115,MED0194,80,2026-01-24 14:00:00
HIST019021,PH0115,MED0194,64,2026-02-23 14:00:00
HIST019022,PH0115,MED0194,67,2026-03-24 14:00:00
HIST019023,PH0115,MED0194,67,2026-04-25 14:00:00
HIST019024,PH0115,MED0194,81,2026-05-25 14:00:00
HIST019025,PH0115,MED0194,42,2026-06-22 14:00:00
HIST019026,PH0115,MED0194,42,2026-07-22 14:00:00
HIST019027,PH0115,MED0393,28,2025-11-24 14:00:00
HIST019028,PH0115,MED0393,9,2025-12-28 14:00:00
HIST019029,PH0115,MED0393,0,2026-01-26 14:00:00
HIST019030,PH0115,MED0393,7,2026-02-26 14:00:00
HIST019031,PH0115,MED0393,27,2026-03-24 14:00:00
HIST019032,PH0115,MED0393,0,2026-04-23 14:00:00
HIST019033,PH0115,MED0393,0,2026-05-25 14:00:00
HIST019034,PH0115,MED0393,0,2026-06-22 14:00:00
HIST019035,PH0115,MED0393,0,2026-07-26 14:00:00
HIST019036,PH0115,MED0308,270,2025-11-28 14:00:00
HIST019037,PH0115,MED0308,241,2025-12-24 14:00:00
HIST019038,PH0115,MED0308,249,2026-01-26 14:00:00
HIST019039,PH0115,MED0308,252,2026-02-22 14:00:00
HIST019040,PH0115,MED0308,262,2026-03-28 14:00:00
HIST019041,PH0115,MED0308,231,2026-04-26 14:00:00
HIST019042,PH0115,MED0308,264,2026-05-26 14:00:00
HIST019043,PH0115,MED0308,269,2026-06-24 14:00:00
HIST019044,PH0115,MED0308,242,2026-07-22 14:00:00
HIST019045,PH0115,MED0076,29,2025-11-26 14:00:00
HIST019046,PH0115,MED0076,31,2025-12-26 14:00:00
HIST019047,PH0115,MED0076,25,2026-01-24 14:00:00
HIST019048,PH0115,MED0076,29,2026-02-24 14:00:00
HIST019049,PH0115,MED0076,53,2026-03-28 14:00:00
HIST019050,PH0115,MED0076,43,2026-04-27 14:00:00
HIST019051,PH0115,MED0076,48,2026-05-24 14:00:00
HIST019052,PH0115,MED0076,45,2026-06-25 14:00:00
HIST019053,PH0115,MED0076,49,2026-07-26 14:00:00
HIST019054,PH0115,MED0074,106,2025-11-28 14:00:00
HIST019055,PH0115,MED0074,90,2025-12-27 14:00:00
HIST019056,PH0115,MED0074,88,2026-01-27 14:00:00
HIST019057,PH0115,MED0074,95,2026-02-26 14:00:00
HIST019058,PH0115,MED0074,157,2026-03-28 14:00:00
HIST019059,PH0115,MED0074,184,2026-04-26 14:00:00
HIST019060,PH0115,MED0074,198,2026-05-27 14:00:00
HIST019061,PH0115,MED0074,161,2026-06-22 14:00:00
HIST019062,PH0115,MED0074,157,2026-07-24 14:00:00
HIST019063,PH0115,MED0255,112,2025-11-24 14:00:00
HIST019064,PH0115,MED0255,118,2025-12-27 14:00:00
HIST019065,PH0115,MED0255,110,2026-01-25 14:00:00
HIST019066,PH0115,MED0255,106,2026-02-22 14:00:00
HIST019067,PH0115,MED0255,107,2026-03-25 14:00:00
HIST019068,PH0115,MED0255,110,2026-04-25 14:00:00
HIST019069,PH0115,MED0255,108,2026-05-23 14:00:00
HIST019070,PH0115,MED0255,106,2026-06-24 14:00:00
HIST019071,PH0115,MED0255,106,2026-07-26 14:00:00
HIST019072,PH0115,MED0439,187,2025-11-27 14:00:00
HIST019073,PH0115,MED0439,168,2025-12-27 14:00:00
HIST019074,PH0115,MED0439,150,2026-01-23 14:00:00
HIST019075,PH0115,MED0439,112,2026-02-22 14:00:00
HIST019076,PH0115,MED0439,99,2026-03-24 14:00:00
HIST019077,PH0115,MED0439,70,2026-04-26 14:00:00
HIST019078,PH0115,MED0439,57,2026-05-25 14:00:00
HIST019079,PH0115,MED0439,48,2026-06-26 14:00:00
HIST019080,PH0115,MED0439,31,2026-07-25 14:00:00
HIST019081,PH0115,MED0195,250,2025-11-27 14:00:00
HIST019082,PH0115,MED0195,216,2025-12-27 14:00:00
HIST019083,PH0115,MED0195,228,2026-01-27 14:00:00
HIST019084,PH0115,MED0195,252,2026-02-24 14:00:00
HIST019085,PH0115,MED0195,224,2026-03-28 14:00:00
HIST019086,PH0115,MED0195,241,2026-04-27 14:00:00
HIST019087,PH0115,MED0195,230,2026-05-23 14:00:00
HIST019088,PH0115,MED0195,241,2026-06-25 14:00:00
HIST019089,PH0115,MED0195,228,2026-07-22 14:00:00
HIST019090,PH0115,MED0186,43,2025-11-27 14:00:00
